subject_id,algorithm,representation,constraint_handler,config_id,pop_size,max_generations,mutation_rate,seed,runtime_s,f1_best,f2_best,hypervolume,igd,spacing,delta_spread,front_size,max_archive_size,inertia,leader_method,c1,c2,alpha,initial_pheromone,evaporation_rate
1,NSGA-II,direct_index,repair,nsgaii_p80_g40_m005,80,40,0.05,1001,0.7661297080048826,1571.9500000000003,238.03673702317604,1499061.0830807453,187.8981774151778,122.40540354478902,0.8061416283414526,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g40_m005,80,40,0.05,1002,0.7651420420006616,1835.9500000000003,201.6580829181738,1349680.2836613574,235.4621397825141,128.36101603945406,0.8874096996527462,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g40_m005,80,40,0.05,1003,0.7535477920027915,2641.57,138.7340315214165,661332.4881665682,462.0849291102202,101.94397134476269,0.9034682727682941,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g40_m005,80,40,0.05,1004,0.7522059159964556,2239.57,151.40252020973173,856164.4802355916,401.9297113256551,78.43219256752019,0.8618395413023376,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g40_m01,80,40,0.1,1000,0.7452124580013333,2148.19,177.20919673006114,1358536.108492453,299.21275535253795,253.22981788314502,0.9313323118808947,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g40_m01,80,40,0.1,1001,0.7371312909963308,2825.9500000000003,196.55200251676206,856929.3063524714,574.0527745952669,72.81484326270633,0.852584899613051,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g40_m01,80,40,0.1,1002,0.7357140420062933,2470.3300000000004,157.32897882896643,880497.1435649008,398.0560347460584,99.2240245623159,0.7988583070990904,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g40_m01,80,40,0.1,1003,0.7485256670042872,2416.3300000000004,249.84908928571798,1812065.7970936042,386.86717094283875,180.59857499669906,0.888916844192899,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g40_m01,80,40,0.1,1004,0.7373611249931855,1335.19,198.52156479359067,1487302.8019964404,147.16057784309652,124.70678585584598,0.7955705692759997,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g40_m02,80,40,0.2,1000,0.7101390000025276,2663.3300000000004,188.29965872544517,1056468.046387073,482.45331626465804,120.66260739632648,0.8990875425413535,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g40_m02,80,40,0.2,1001,0.735839125001803,3401.9500000000003,167.87215494095503,1120848.6408634414,801.2491950781395,132.06944963324628,0.9249426185773723,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g40_m02,80,40,0.2,1002,0.7338363330054563,2874.9500000000003,200.09917958611337,1243148.915490414,546.6486885552612,116.07893383483433,0.8548497755822059,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g40_m02,80,40,0.2,1003,0.7256447920080973,3055.9500000000003,192.91761139245327,1542005.5919777558,647.3326087237515,198.59568473569965,0.9116705062022773,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g40_m02,80,40,0.2,1004,0.7321278750023339,2563.3300000000004,225.18497371654496,1278559.2690645738,443.5686564895737,96.32265000920043,0.8238877208947306,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g80_m005,80,80,0.05,1000,1.4740029579988914,695.9500000000003,142.58154284366378,1014233.740316021,137.39298476602113,185.75276690107944,0.8808164602409635,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g80_m005,80,80,0.05,1001,1.5031121670035645,483.9500000000003,150.6584767160718,1051073.180596457,134.41143507348855,237.41558673350667,0.8966379108645686,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g80_m005,80,80,0.05,1002,1.4951188339910004,608.9500000000003,181.950896425192,1355901.697601763,91.31253131472761,116.8011176041759,0.8364732782889419,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g80_m005,80,80,0.05,1003,1.4818123750010272,748.9500000000003,149.08086676567487,1141690.4850081713,146.46510611303546,290.07050787896986,0.9549355464971138,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g80_m005,80,80,0.05,1004,1.4887025839998387,513.5700000000002,195.56506040333016,1199611.9205037544,156.99910492311736,121.62774621085026,0.9065490010750364,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g80_m01,80,80,0.1,1000,1.4672462080052355,1125.5700000000002,196.29430369449142,1141643.5612266017,180.59081727094497,103.44817801915673,0.8860495255366272,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g80_m01,80,80,0.1,1001,1.4173628340067808,1977.3300000000004,96.90280846809078,920938.2057571358,258.1763161124618,110.55659473172588,0.8747502826111297,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g80_m01,80,80,0.1,1002,1.4581017079908634,1843.3300000000004,160.29751041860897,1013363.93350944,257.866595184524,143.04763723499332,0.9316966769546622,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g80_m01,80,80,0.1,1003,1.4712683749967255,1240.9500000000003,213.56832563005707,1633997.4162643037,164.5150156074546,204.80019305253342,0.9430964108732262,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g80_m01,80,80,0.1,1004,1.4510361249995185,920.9500000000003,201.90466268543204,1650170.0043242956,94.50788710132375,196.45269316278907,0.881065063167881,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g80_m02,80,80,0.2,1000,1.3975146669981768,2009.5700000000002,202.8182515732749,1506619.0855057111,288.93940070085006,196.97625326645695,0.9198655932187185,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g80_m02,80,80,0.2,1001,1.4236843749968102,2812.3300000000004,161.36588304505906,1434986.4431960937,533.1062044717374,88.97803640004332,0.8306198769081659,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g80_m02,80,80,0.2,1002,1.4335637500043958,2167.57,228.73310340603433,1868582.8525221562,290.52289971803117,128.71603686319747,0.8099290678211143,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g80_m02,80,80,0.2,1003,1.4504502909985604,2762.3300000000004,251.34168246914396,1641094.750762228,495.1177550960048,127.5831345081112,0.9061995519658768,80,,,,,,,,
1,NSGA-II,direct_index,repair,nsgaii_p80_g80_m02,80,80,0.2,1004,1.4395017080096295,2291.9500000000003,184.5541696713978,1237492.8417401726,367.8000954456602,95.2869135014388,0.847767920366227,80,,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m005_a40,1,400,0.05,1000,1.1566772910009604,2900.3300000000004,141.84857964230764,986667.8694193686,634.1364508059086,318.5183371807436,1.0198871021664635,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m005_a40,1,400,0.05,1001,1.0838299169990933,3170.3300000000004,178.56419459734298,858793.4251195458,773.6120772633279,671.8859295304123,1.0712150789810282,35,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m005_a40,1,400,0.05,1002,1.156277209011023,3497.3300000000004,137.3773081332895,565293.775981074,964.5755702434149,252.33669765721092,1.0008045798545107,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m005_a40,1,400,0.05,1003,1.115427875003661,4387.33,125.12632466155189,109458.71724054778,1713.7336444069533,69.71177148821322,1.034147102533098,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m005_a40,1,400,0.05,1004,1.0877878330065869,3684.9500000000003,116.54793846802062,164856.03755811436,1151.0337463530054,157.6935974600571,1.0873886960360486,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m01_a40,1,400,0.1,1000,0.963318292007898,4511.33,105.98049235152125,548770.9072474692,1534.405587994643,128.3935657132783,1.0203397778712378,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m01_a40,1,400,0.1,1001,1.0224629169970285,4733.950000000001,148.2561687011282,397039.0201265056,1678.696205466487,140.4031130677389,0.9018065842657216,32,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m01_a40,1,400,0.1,1002,1.003760167004657,4455.950000000001,172.35151669887227,624096.6100751272,1490.638375738854,155.0892651714793,1.00225586984688,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m01_a40,1,400,0.1,1003,1.0497108330018818,3999.3300000000004,148.08293599376736,583066.0164307122,1199.692814431403,282.90901591606234,1.0240511475033507,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m01_a40,1,400,0.1,1004,1.0762615419953363,3167.9500000000003,154.5950992941116,715527.3714460441,689.8002459701477,463.15801059571186,1.0574512756198855,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m02_a40,1,400,0.2,1000,1.0110352089977823,4272.33,182.02389892233992,562546.3397428349,1385.1844389443154,191.96778174212787,1.0874011409068436,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m02_a40,1,400,0.2,1001,0.9621655000082683,3573.3300000000004,180.1830604190419,746989.6147084575,915.6781957558725,377.71689568255994,1.164111516922858,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m02_a40,1,400,0.2,1002,0.9936100000049919,6226.330000000002,143.4578995238626,71339.58868775182,2861.711273566052,91.46390562607434,1.0727459512096267,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m02_a40,1,400,0.2,1003,0.9713862079952378,4250.950000000001,142.40501420138898,391138.90455026727,1391.0378480967756,344.1243439454198,1.2126252501928323,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m02_a40,1,400,0.2,1004,1.0249012499989476,5421.950000000001,135.44307055246796,476199.9341690063,2113.763689223969,277.32652903777097,1.1304773592901012,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m005_a80,1,400,0.05,1000,1.1704906660015695,2900.3300000000004,141.84857964230764,986667.8694193686,634.1364508059086,300.6945324630343,1.0651333720210017,46,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m005_a80,1,400,0.05,1001,1.0825685410090955,3170.3300000000004,178.56419459734298,858793.4251195458,773.6120772633279,671.8859295304123,1.0712150789810282,35,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m005_a80,1,400,0.05,1002,1.2486684590112418,3497.3300000000004,137.3773081332895,565293.775981074,964.5755702434149,196.42786019341307,1.106431393843722,70,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m005_a80,1,400,0.05,1003,1.1881016660045134,4387.33,125.12632466155189,109458.71724054778,1713.7336444069533,52.45025597443658,1.0873888791745012,80,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m005_a80,1,400,0.05,1004,1.1726397500024177,3684.9500000000003,116.54793846802062,164856.03755811436,1151.0337463530054,116.75451714614528,1.1766977934941913,80,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m01_a80,1,400,0.1,1000,0.9787472500029253,4511.33,105.98049235152125,548770.9072474692,1534.405587994643,102.07994769537015,1.1848769182550996,80,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m01_a80,1,400,0.1,1001,1.019747082988033,4733.950000000001,148.2561687011282,397039.0201265056,1678.696205466487,140.4031130677389,0.9018065842657216,32,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m01_a80,1,400,0.1,1002,1.035938500004704,4455.950000000001,172.35151669887227,624096.6100751272,1490.638375738854,129.89163955892855,1.1373797767078602,66,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m01_a80,1,400,0.1,1003,1.0555762499861885,3999.3300000000004,148.08293599376736,583066.0164307122,1199.692814431403,277.15371808164065,1.0388332719650362,42,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m01_a80,1,400,0.1,1004,1.1208059579948895,3167.9500000000003,154.5950992941116,715527.3714460441,689.8002459701477,336.44432716884756,1.239557008820605,80,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m02_a80,1,400,0.2,1000,1.089488584009814,4272.33,182.02389892233992,562546.3397428349,1385.1844389443154,153.26339323510663,1.1765915161731744,69,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m02_a80,1,400,0.2,1001,1.051162416988518,3573.3300000000004,180.1830604190419,746989.6147084575,915.6781957558725,277.39979995544127,1.3386720114101318,80,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m02_a80,1,400,0.2,1002,1.1025559169938788,6226.330000000002,143.4578995238626,71339.58868775182,2861.711273566052,65.35888680232287,1.091291978230451,80,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m02_a80,1,400,0.2,1003,1.053975041009835,4250.950000000001,142.40501420138898,391138.90455026727,1391.0378480967756,247.75169178762178,1.2853027464580058,80,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g400_m02_a80,1,400,0.2,1004,1.1075854579976294,5421.950000000001,135.44307055246796,476199.9341690063,2113.763689223969,203.66374143014863,1.2727763639677363,80,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m005_a40,1,800,0.05,1000,2.1625588340102695,2362.3300000000004,139.3867070317275,488129.8782866797,454.597035444819,128.53528287676397,0.8401268867672855,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m005_a40,1,800,0.05,1001,2.0679053330095485,2421.3300000000004,134.92129645752397,207856.18048474897,939.0960213114699,81.74829443384077,0.9536180608681675,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m005_a40,1,800,0.05,1002,2.1789466250047553,2287.9500000000003,152.00925886179908,403513.53410791623,595.9910921512347,110.738371816034,0.931368189190994,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m005_a40,1,800,0.05,1003,2.140780542002176,2890.3300000000004,125.51304545308201,195441.60389872218,894.0140225710877,74.39019496633813,0.9235347998716594,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m005_a40,1,800,0.05,1004,2.134371167005156,3684.9500000000003,116.54793846802062,236470.83881699533,1126.9823239038853,91.28427010032506,0.9536192001406901,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m01_a40,1,800,0.1,1000,1.916697499997099,2460.3300000000004,140.05236192023165,718512.5176465191,445.3994958387701,142.79020954464323,0.8265089191278042,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m01_a40,1,800,0.1,1001,2.017422542005079,2441.3300000000004,159.86127413017488,618762.7294690909,472.4778222268928,230.50107041644156,0.9435711140110316,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m01_a40,1,800,0.1,1002,1.9616177499992773,3998.3300000000004,136.2670482261471,778797.5504432471,1189.812798233675,130.92366451639694,0.9178487409795183,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m01_a40,1,800,0.1,1003,2.0181638750073034,3294.3300000000004,114.49831109694347,783822.7381710963,809.5113869265881,294.71476006906437,1.0408915074974043,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m01_a40,1,800,0.1,1004,2.007257416000357,3167.9500000000003,154.5950992941116,850255.2544909324,712.081494252429,533.7604553603644,1.024032061593041,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m02_a40,1,800,0.2,1000,1.9265737910027383,3555.3300000000004,154.80036950558195,676591.7127777509,976.9061883247422,317.92708221152446,1.1209581536668876,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m02_a40,1,800,0.2,1001,1.8488341659976868,3573.3300000000004,180.1830604190419,833045.3110774886,909.6376358859677,213.37325862254258,1.00072216656385,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m02_a40,1,800,0.2,1002,1.9627660830010427,5596.33,121.52534144237133,103359.41076355916,2378.9270500307516,128.59011862697363,1.102179307669354,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m02_a40,1,800,0.2,1003,1.903967416001251,3721.3300000000004,147.08011142879576,399636.8556313608,1079.1148010709246,349.64224316842484,1.2168590989153332,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m02_a40,1,800,0.2,1004,1.9682714579976164,4089.3300000000004,104.29201747206957,622431.7294206095,1208.4968180361564,311.49082732880845,1.0925920301448828,40,40.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m005_a80,1,800,0.05,1000,2.158066083997255,1656.9500000000003,164.1282586121448,737819.944767549,276.38701727925013,115.88792972105512,0.868842867959994,50,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m005_a80,1,800,0.05,1001,2.057957917000749,2421.3300000000004,134.92129645752397,207856.18048474897,939.0960213114699,80.97916339784852,0.9614239242753091,42,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m005_a80,1,800,0.05,1002,2.386371375003364,2287.9500000000003,152.00925886179908,688419.6843731654,445.9232892780904,199.64565256990127,1.0711227604171716,71,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m005_a80,1,800,0.05,1003,2.3526537500001723,2890.3300000000004,125.51304545308201,195441.60389872218,894.0140225710877,63.922134487730524,1.0832403747584283,80,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m005_a80,1,800,0.05,1004,2.363133624996408,3684.9500000000003,116.54793846802062,236470.83881699533,1126.9823239038853,74.7495188218071,1.1014384627278764,80,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m01_a80,1,800,0.1,1000,2.046189874992706,2460.3300000000004,140.05236192023165,718512.5176465191,445.3994958387701,125.12166608457764,1.1437853406831568,80,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m01_a80,1,800,0.1,1001,2.0215861670003505,2441.3300000000004,159.86127413017488,618762.7294690909,472.4778222268928,182.84043304265833,1.2048987746429785,77,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m01_a80,1,800,0.1,1002,2.060638166993158,3998.3300000000004,136.2670482261471,778797.5504432471,1189.812798233675,116.03961404773946,1.0764025928260048,66,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m01_a80,1,800,0.1,1003,2.0025716249947436,3294.3300000000004,114.49831109694347,783822.7381710963,809.5113869265881,289.0966547260794,1.0542116502088064,42,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m01_a80,1,800,0.1,1004,2.1558239579899237,3167.9500000000003,154.5950992941116,850255.2544909324,712.081494252429,384.13903008986506,1.1946955008885107,80,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m02_a80,1,800,0.2,1000,2.053554417012492,3555.3300000000004,154.80036950558195,676591.7127777509,976.9061883247422,246.84867035055277,1.2176266705954584,69,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m02_a80,1,800,0.2,1001,2.036511333004455,3573.3300000000004,180.1830604190419,833045.3110774886,909.6376358859677,172.48955628195844,1.288576921161613,80,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m02_a80,1,800,0.2,1002,2.2192680000007385,5596.33,121.52534144237133,103359.41076355916,2378.9270500307516,92.39768895574099,1.1298773596095009,80,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m02_a80,1,800,0.2,1003,2.1410721670108614,3721.3300000000004,147.08011142879576,399636.8556313608,1079.1148010709246,253.22431419126676,1.3083181675810402,80,80.0,,,,,,,
1,PAES,direct_index,repair,paes_p1_g800_m02_a80,1,800,0.2,1004,2.1725248750008177,4089.3300000000004,104.29201747206957,622431.7294206095,1208.4968180361564,232.05903258699857,1.2756054334127276,80,80.0,,,,,,,
1,MOPSO,random_key,none,mopso_p30_g40_w04_c15_a40_sigma,30,40,,1000,0.1515766660013469,4575.33,236.63513055699073,730096.1904839539,1568.5186805970682,265.46575135866067,0.9515000530564934,22,40.0,0.4,sigma,1.5,1.5,,,
1,MOPSO,random_key,none,mopso_p30_g40_w04_c15_a40_sigma,30,40,,1001,0.1552533750073053,4593.33,141.15452347804876,301960.04785358097,1612.474944882962,392.67436405613256,0.7934889475837982,9,40.0,0.4,sigma,1.5,1.5,,,
1,MOPSO,random_key,none,mopso_p30_g40_w04_c15_a40_sigma,30,40,,1002,0.14630349999060854,2993.3300000000004,146.09060263714517,133425.95597890843,935.9792314744684,185.62302955418335,0.8685941894604384,12,40.0,0.4,sigma,1.5,1.5,,,
1,MOPSO,random_key,none,mopso_p30_g40_w04_c15_a40_sigma,30,40,,1003,0.1463762919884175,5035.33,203.49925804136416,323884.380852461,1943.3236567125175,184.384004420174,0.905753613872574,13,40.0,0.4,sigma,1.5,1.5,,,
1,MOPSO,random_key,none,mopso_p30_g40_w04_c15_a40_sigma,30,40,,1004,0.14829250000184402,4245.950000000001,223.09687483957282,599128.3162378484,1423.5237074022798,549.7887184770449,1.1309341934004273,18,40.0,0.4,sigma,1.5,1.5,,,
1,MOPSO,random_key,none,mopso_p30_g40_w04_c20_a40_sigma,30,40,,1000,0.1481576249934733,2318.57,256.7699554771857,1007392.5847956917,516.7430652534225,466.8172279228194,0.6897656342697301,11,40.0,0.4,sigma,2.0,2.0,,,
1,MOPSO,random_key,none,mopso_p30_g40_w04_c20_a40_sigma,30,40,,1001,0.15246083299280144,4229.33,276.5072832697899,837888.1063204724,1387.3142578564816,387.7374497387057,0.8329102315985528,12,40.0,0.4,sigma,2.0,2.0,,,
1,MOPSO,random_key,none,mopso_p30_g40_w04_c20_a40_sigma,30,40,,1002,0.14915237500099465,3645.9500000000003,181.79317747159473,895109.897223166,1042.8550415515358,1196.2537746117205,0.9658645320556716,14,40.0,0.4,sigma,2.0,2.0,,,
1,MOPSO,random_key,none,mopso_p30_g40_w04_c20_a40_sigma,30,40,,1003,0.1467893329972867,4497.33,149.1694890556272,164676.33072792835,1688.5674438355761,311.73888736190673,0.8720480878712457,6,40.0,0.4,sigma,2.0,2.0,,,
1,MOPSO,random_key,none,mopso_p30_g40_w04_c20_a40_sigma,30,40,,1004,0.14665224999771453,3839.9500000000003,201.3518206874439,475605.35404845997,1141.7239195627994,188.82208195811668,0.7635024350023493,13,40.0,0.4,sigma,2.0,2.0,,,
1,MOPSO,random_key,none,mopso_p30_g40_w04_c15_a80_sigma,30,40,,1000,0.14623220800422132,4575.33,236.63513055699073,730096.1904839539,1568.5186805970682,265.46575135866067,0.9515000530564934,22,80.0,0.4,sigma,1.5,1.5,,,
1,MOPSO,random_key,none,mopso_p30_g40_w04_c15_a80_sigma,30,40,,1001,0.1559661670034984,4593.33,141.15452347804876,301960.04785358097,1612.474944882962,392.67436405613256,0.7934889475837982,9,80.0,0.4,sigma,1.5,1.5,,,
1,MOPSO,random_key,none,mopso_p30_g40_w04_c15_a80_sigma,30,40,,1002,0.14759920800861437,2993.3300000000004,146.09060263714517,133425.95597890843,935.9792314744684,185.62302955418335,0.8685941894604384,12,80.0,0.4,sigma,1.5,1.5,,,
1,MOPSO,random_key,none,mopso_p30_g40_w04_c15_a80_sigma,30,40,,1003,0.14750433299923316,5035.33,203.49925804136416,323884.380852461,1943.3236567125175,184.384004420174,0.905753613872574,13,80.0,0.4,sigma,1.5,1.5,,,
1,MOPSO,random_key,none,mopso_p30_g40_w04_c15_a80_sigma,30,40,,1004,0.1486981670022942,4245.950000000001,223.09687483957282,599128.3162378484,1423.5237074022798,549.7887184770449,1.1309341934004273,18,80.0,0.4,sigma,1.5,1.5,,,
1,MOPSO,random_key,none,mopso_p30_g40_w04_c20_a80_sigma,30,40,,1000,0.14778816599573474,2318.57,256.7699554771857,1007392.5847956917,516.7430652534225,466.8172279228194,0.6897656342697301,11,80.0,0.4,sigma,2.0,2.0,,,
1,MOPSO,random_key,none,mopso_p30_g40_w04_c20_a80_sigma,30,40,,1001,0.1480826250044629,4229.33,276.5072832697899,837888.1063204724,1387.3142578564816,387.7374497387057,0.8329102315985528,12,80.0,0.4,sigma,2.0,2.0,,,
1,MOPSO,random_key,none,mopso_p30_g40_w04_c20_a80_sigma,30,40,,1002,0.14908395800739527,3645.9500000000003,181.79317747159473,895109.897223166,1042.8550415515358,1196.2537746117205,0.9658645320556716,14,80.0,0.4,sigma,2.0,2.0,,,
1,MOPSO,random_key,none,mopso_p30_g40_w04_c20_a80_sigma,30,40,,1003,0.14960987500671763,4497.33,149.1694890556272,164676.33072792835,1688.5674438355761,311.73888736190673,0.8720480878712457,6,80.0,0.4,sigma,2.0,2.0,,,
1,MOPSO,random_key,none,mopso_p30_g40_w04_c20_a80_sigma,30,40,,1004,0.14791133299877401,3839.9500000000003,201.3518206874439,475605.35404845997,1141.7239195627994,188.82208195811668,0.7635024350023493,13,80.0,0.4,sigma,2.0,2.0,,,
1,MOPSO,random_key,none,mopso_p30_g80_w04_c15_a40_sigma,30,80,,1000,0.34980416600592434,3473.3300000000004,192.57454797067254,630785.7557292556,908.5204611931307,305.76577524506934,0.7695409313771376,17,40.0,0.4,sigma,1.5,1.5,,,
1,MOPSO,random_key,none,mopso_p30_g80_w04_c15_a40_sigma,30,80,,1001,0.31784725000034086,3582.3300000000004,130.8611916765679,361795.2925878781,1075.3483995276958,1020.5717047003028,0.9518625467810411,9,40.0,0.4,sigma,1.5,1.5,,,
1,MOPSO,random_key,none,mopso_p30_g80_w04_c15_a40_sigma,30,80,,1002,0.2884897089970764,1960.9500000000003,111.35204174686416,83438.81874563906,1173.3150675465502,267.787264229761,0.9807380960983982,11,40.0,0.4,sigma,1.5,1.5,,,
1,MOPSO,random_key,none,mopso_p30_g80_w04_c15_a40_sigma,30,80,,1003,0.3052960420027375,3400.3300000000004,199.58094243776424,583847.1791801042,988.9796643740689,324.7339891913106,1.041244922125019,27,40.0,0.4,sigma,1.5,1.5,,,
1,MOPSO,random_key,none,mopso_p30_g80_w04_c15_a40_sigma,30,80,,1004,0.37296337498992216,3385.9500000000003,172.7244243391857,1042556.7148604306,977.232727145632,497.9276273945982,1.2561347159554377,40,40.0,0.4,sigma,1.5,1.5,,,
1,MOPSO,random_key,none,mopso_p30_g80_w04_c20_a40_sigma,30,80,,1000,0.29750295900157653,2318.57,256.7699554771857,1113911.7181444315,483.27990769416436,539.859685331427,0.8452844228710854,17,40.0,0.4,sigma,2.0,2.0,,,
1,MOPSO,random_key,none,mopso_p30_g80_w04_c20_a40_sigma,30,80,,1001,0.285402667010203,3281.9500000000003,223.87986264248698,843937.0890966114,844.8084183907815,489.2299968230861,0.8060551930673266,11,40.0,0.4,sigma,2.0,2.0,,,
1,MOPSO,random_key,none,mopso_p30_g80_w04_c20_a40_sigma,30,80,,1002,0.2981960830074968,3227.9500000000003,197.09170341149706,510684.77671210805,855.2740474992364,255.91101090103274,0.8148484320011614,15,40.0,0.4,sigma,2.0,2.0,,,
1,MOPSO,random_key,none,mopso_p30_g80_w04_c20_a40_sigma,30,80,,1003,0.2854961670091143,3100.57,189.10814327416182,305291.9078971786,984.3178524584996,165.1078108911266,0.8727174605295532,15,40.0,0.4,sigma,2.0,2.0,,,
1,MOPSO,random_key,none,mopso_p30_g80_w04_c20_a40_sigma,30,80,,1004,0.3293693750019884,3185.57,241.21323982005669,798509.5326366514,886.4105657958382,371.6412908050732,1.229388938013602,40,40.0,0.4,sigma,2.0,2.0,,,
1,MOPSO,random_key,none,mopso_p30_g80_w04_c15_a80_sigma,30,80,,1000,0.36617541599844117,3714.3300000000004,221.01930769968416,748061.0487854738,1033.7292231874335,251.5372354729403,1.0153606342398425,34,80.0,0.4,sigma,1.5,1.5,,,
